150222B1.CXS,Z,0,441,441
150222B2.CXS,Z,0,441,441
150222F1.CXS,Z,0,441,441
150222F2.CXS,Z,0,441,441
150223B1.CXS,Z,0,81,81
150223B2.CXS,Z,0,81,81
150223F1.CXS,Z,0,81,81
150223F2.CXS,Z,0,81,81
150224B1.CXS,Z,0,445,445
150224B2.CXS,Z,0,445,445
150224F1.CXS,Z,0,445,445
150224F2.CXS,Z,0,445,445
150225B1.CXS,Z,4,441,445
150225B2.CXS,Z,1,444,445
150225F1.CXS,Z,0,445,445
150225F2.CXS,Z,0,445,445
150226B1.CXS,Z,40,401,441
150226B2.CXS,Z,21,420,441
150226F1.CXS,Z,0,441,441
150226F2.CXS,Z,7,434,441
150227B1.CXS,Z,28,418,446
150227B2.CXS,Z,17,429,446
150227F1.CXS,Z,2,444,446
150227F2.CXS,Z,6,440,446
150228B1.CXS,Z,34,410,444
150228B2.CXS,Z,19,425,444
150228F1.CXS,Z,1,443,444
150228F2.CXS,Z,6,438,444
150301B1.CXS,Z,34,409,443
150301B2.CXS,Z,14,429,443
150301F1.CXS,Z,0,443,443
150301F2.CXS,Z,4,439,443
150302B1.CXS,Z,42,405,447
150302B2.CXS,Z,18,429,447
150302F1.CXS,Z,1,446,447
150302F2.CXS,Z,3,444,447
150303B1.CXS,Z,29,416,445
150303B2.CXS,Z,20,425,445
150303F1.CXS,Z,0,445,445
150303F2.CXS,Z,6,439,445
150304B1.CXS,Z,41,402,443
150304B2.CXS,Z,17,426,443
150304F1.CXS,Z,3,440,443
150304F2.CXS,Z,1,442,443
150305B1.CXS,Z,38,408,446
150305B2.CXS,Z,12,434,446
150305F1.CXS,Z,4,442,446
150305F2.CXS,Z,5,441,446
150306B1.CXS,Z,22,424,446
150306B2.CXS,Z,17,429,446
150306F1.CXS,Z,2,444,446
150306F2.CXS,Z,3,443,446
150307B1.CXS,Z,24,416,440
150307B2.CXS,Z,11,429,440
150307F1.CXS,Z,0,440,440
150307F2.CXS,Z,1,439,440
150308B1.CXS,Z,23,422,445
150308B2.CXS,Z,25,420,445
150308F1.CXS,Z,0,445,445
150308F2.CXS,Z,0,445,445
150309B1.CXS,Z,17,373,390
150309B2.CXS,Z,18,372,390
150309F1.CXS,Z,0,390,390
150309F2.CXS,Z,4,386,390
150310B1.CXS,Z,8,39,47
150310B2.CXS,Z,2,45,47
150310F1.CXS,Z,2,45,47
150310F2.CXS,Z,0,47,47
150311B1.CXS,Z,31,412,443
150311B2.CXS,Z,15,428,443
150311F1.CXS,Z,0,443,443
150311F2.CXS,Z,4,439,443
150312B1.CXS,Z,26,421,447
150312B2.CXS,Z,11,436,447
150312F1.CXS,Z,0,447,447
150312F2.CXS,Z,1,446,447
150313B1.CXS,Z,24,423,447
150313B2.CXS,Z,8,439,447
150313F1.CXS,Z,0,447,447
150313F2.CXS,Z,1,446,447
150314B1.CXS,Z,32,414,446
150314B2.CXS,Z,17,429,446
150314F1.CXS,Z,0,446,446
150314F2.CXS,Z,4,442,446
150315B1.CXS,Z,39,405,444
