150401B1.CXS,H,22,419,441
150401B2.CXS,H,15,426,441
150401F1.CXS,H,0,441,441
150401F2.CXS,H,2,439,441
150402B1.CXS,H,30,412,442
150402B2.CXS,H,19,423,442
150402F1.CXS,H,0,442,442
150402F2.CXS,H,0,442,442
150403B1.CXS,H,32,409,441
150403B2.CXS,H,13,428,441
150403F1.CXS,H,0,441,441
150403F2.CXS,H,0,441,441
150404B1.CXS,H,7,437,444
150404B2.CXS,H,3,441,444
150404F1.CXS,H,0,444,444
150404F2.CXS,H,0,444,444
150405B1.CXS,H,34,412,446
150405B2.CXS,H,21,425,446
150405F1.CXS,H,0,446,446
150405F2.CXS,H,3,443,446
150406B1.CXS,H,22,417,439
150406B2.CXS,H,14,425,439
150406F1.CXS,H,0,439,439
150406F2.CXS,H,6,433,439
150407B1.CXS,H,23,422,445
150407B2.CXS,H,22,423,445
150407F1.CXS,H,0,445,445
150407F2.CXS,H,0,445,445
150408B1.CXS,H,20,424,444
150408B2.CXS,H,21,423,444
150408F1.CXS,H,0,444,444
150408F2.CXS,H,0,444,444
150409B1.CXS,H,27,397,424
150409B2.CXS,H,15,409,424
150409F1.CXS,H,0,424,424
150409F2.CXS,H,2,422,424
150410B1.CXS,H,19,420,439
150410B2.CXS,H,16,423,439
150410F1.CXS,H,2,437,439
150410F2.CXS,H,4,435,439
150411B1.CXS,H,29,409,438
150411B2.CXS,H,19,419,438
150411F1.CXS,H,0,438,438
150411F2.CXS,H,5,433,438
150412B1.CXS,H,31,412,443
150412B2.CXS,H,19,424,443
150412F1.CXS,H,0,443,443
150412F2.CXS,H,2,441,443
150413B1.CXS,H,23,424,447
150413B2.CXS,H,17,430,447
150413F1.CXS,H,0,447,447
150413F2.CXS,H,3,444,447
150414B1.CXS,H,28,418,446
150414B2.CXS,H,50,396,446
150414F1.CXS,H,0,446,446
150414F2.CXS,H,40,406,446
150415B1.CXS,H,30,413,443
150415B2.CXS,H,20,423,443
150415F1.CXS,H,2,441,443
150415F2.CXS,H,5,438,443
150416B1.CXS,H,24,418,442
150416B2.CXS,H,15,427,442
150416F1.CXS,H,1,441,442
150416F2.CXS,H,8,434,442
150417B1.CXS,H,21,270,291
150417B2.CXS,H,15,276,291
150417F1.CXS,H,5,286,291
150417F2.CXS,H,3,288,291
150418B1.CXS,H,31,414,445
150418B2.CXS,H,55,390,445
150418F1.CXS,H,1,444,445
150418F2.CXS,H,43,402,445
150419B1.CXS,H,23,420,443
150419B2.CXS,H,6,437,443
150419F1.CXS,H,6,437,443
150419F2.CXS,H,4,439,443
150420B1.CXS,H,40,389,429
150420B2.CXS,H,20,409,429
150420F1.CXS,H,7,422,429
150420F2.CXS,H,10,419,429
150421B1.CXS,H,28,318,346
150421B2.CXS,H,18,328,346
150421F1.CXS,H,4,342,346
150421F2.CXS,H,5,341,346
150423B1.CXS,H,36,376,412
150423B2.CXS,H,26,386,412
150423F1.CXS,H,3,409,412
150423F2.CXS,H,5,407,412
150424B1.CXS,H,52,384,436
