150222B1.CXS,T,0,440,440
150222B2.CXS,T,0,440,440
150222F1.CXS,T,0,440,440
150222F2.CXS,T,0,440,440
150223B1.CXS,T,0,82,82
150223B2.CXS,T,0,82,82
150223F1.CXS,T,0,82,82
150223F2.CXS,T,0,82,82
150224B1.CXS,T,0,446,446
150224B2.CXS,T,0,446,446
150224F1.CXS,T,0,446,446
150224F2.CXS,T,0,446,446
150225B1.CXS,T,6,439,445
150225B2.CXS,T,4,441,445
150225F1.CXS,T,0,445,445
150225F2.CXS,T,0,445,445
150226B1.CXS,T,34,408,442
150226B2.CXS,T,21,421,442
150226F1.CXS,T,0,442,442
150226F2.CXS,T,3,439,442
150227B1.CXS,T,34,410,444
150227B2.CXS,T,23,421,444
150227F1.CXS,T,0,444,444
150227F2.CXS,T,3,441,444
150228B1.CXS,T,38,408,446
150228B2.CXS,T,18,428,446
150228F1.CXS,T,2,444,446
150228F2.CXS,T,7,439,446
150301B1.CXS,T,28,416,444
150301B2.CXS,T,16,428,444
150301F1.CXS,T,0,444,444
150301F2.CXS,T,3,441,444
150302B1.CXS,T,31,416,447
150302B2.CXS,T,20,427,447
150302F1.CXS,T,0,447,447
150302F2.CXS,T,3,444,447
150303B1.CXS,T,39,406,445
150303B2.CXS,T,27,418,445
150303F1.CXS,T,0,445,445
150303F2.CXS,T,1,444,445
150304B1.CXS,T,24,421,445
150304B2.CXS,T,20,425,445
150304F1.CXS,T,2,443,445
150304F2.CXS,T,4,441,445
150305B1.CXS,T,43,403,446
150305B2.CXS,T,17,429,446
150305F1.CXS,T,2,444,446
150305F2.CXS,T,11,435,446
150306B1.CXS,T,33,413,446
150306B2.CXS,T,14,432,446
150306F1.CXS,T,0,446,446
150306F2.CXS,T,0,446,446
150307B1.CXS,T,15,426,441
150307B2.CXS,T,8,433,441
150307F1.CXS,T,0,441,441
150307F2.CXS,T,1,440,441
150308B1.CXS,T,25,420,445
150308B2.CXS,T,14,431,445
150308F1.CXS,T,0,445,445
150308F2.CXS,T,7,438,445
150309B1.CXS,T,35,355,390
150309B2.CXS,T,14,376,390
150309F1.CXS,T,0,390,390
150309F2.CXS,T,1,389,390
150310B1.CXS,T,3,45,48
150310B2.CXS,T,4,44,48
150310F1.CXS,T,3,45,48
150310F2.CXS,T,1,47,48
150311B1.CXS,T,25,419,444
150311B2.CXS,T,24,420,444
150311F1.CXS,T,1,443,444
150311F2.CXS,T,3,441,444
150312B1.CXS,T,30,418,448
150312B2.CXS,T,16,432,448
150312F1.CXS,T,0,448,448
150312F2.CXS,T,0,448,448
150313B1.CXS,T,29,418,447
150313B2.CXS,T,13,434,447
150313F1.CXS,T,0,447,447
150313F2.CXS,T,3,444,447
150314B1.CXS,T,27,420,447
150314B2.CXS,T,13,434,447
150314F1.CXS,T,0,447,447
150314F2.CXS,T,7,440,447
150315B1.CXS,T,33,411,444
150315B2.CXS,T,19,425,444
150315F1.CXS,T,0,444,444
150315F2.CXS,T,1,443,444
150316B1.CXS,T,36,408,444
150316B2.CXS,T,13,431,444
150316F1.CXS,T,1,443,444
150316F2.CXS,T,2,442,444
150317B1.CXS,T,29,404,433
150317B2.CXS,T,17,416,433
150317F1.CXS,T,1,432,433
150317F2.CXS,T,3,430,433
150318B1.CXS,T,22,418,440
150318B2.CXS,T,16,424,440
150318F1.CXS,T,0,440,440
150318F2.CXS,T,9,431,440
150319B1.CXS,T,28,415,443
150319B2.CXS,T,15,428,443
150319F1.CXS,T,0,443,443
150319F2.CXS,T,3,440,443
150320B1.CXS,T,27,415,442
150320B2.CXS,T,17,425,442
150320F1.CXS,T,0,442,442
150320F2.CXS,T,3,439,442
150321B1.CXS,T,27,419,446
150321B2.CXS,T,18,428,446
150321F1.CXS,T,0,446,446
150321F2.CXS,T,2,444,446
150322B1.CXS,T,23,423,446
150322B2.CXS,T,20,426,446
150322F1.CXS,T,0,446,446
150322F2.CXS,T,3,443,446
150323B1.CXS,T,24,422,446
150323B2.CXS,T,12,434,446
150323F1.CXS,T,0,446,446
150323F2.CXS,T,2,444,446
150324B1.CXS,T,27,418,445
150324B2.CXS,T,17,428,445
150324F1.CXS,T,0,445,445
150324F2.CXS,T,0,445,445
150325B1.CXS,T,31,413,444
150325B2.CXS,T,19,425,444
150325F1.CXS,T,0,444,444
150325F2.CXS,T,2,442,444
150326B1.CXS,T,24,410,434
150326B2.CXS,T,15,419,434
150326F1.CXS,T,1,433,434
150326F2.CXS,T,8,426,434
150327B1.CXS,T,28,419,447
150327B2.CXS,T,19,428,447
150327F1.CXS,T,0,447,447
150327F2.CXS,T,3,444,447
150328B1.CXS,T,25,421,446
150328B2.CXS,T,24,422,446
150328F1.CXS,T,3,443,446
150328F2.CXS,T,3,443,446
150329B1.CXS,T,35,405,440
150329B2.CXS,T,16,424,440
150329F1.CXS,T,0,440,440
150329F2.CXS,T,2,438,440
150330B1.CXS,T,34,405,439
150330B2.CXS,T,21,418,439
150330F1.CXS,T,0,439,439
150330F2.CXS,T,3,436,439
150331B1.CXS,T,39,405,444
150331B2.CXS,T,16,428,444
150331F1.CXS,T,0,444,444
150331F2.CXS,T,2,442,444
150401B1.CXS,T,19,422,441
150401B2.CXS,T,21,420,441
150401F1.CXS,T,0,441,441
150401F2.CXS,T,0,441,441
150402B1.CXS,T,19,424,443
150402B2.CXS,T,20,423,443
150402F1.CXS,T,0,443,443
150402F2.CXS,T,1,442,443
150403B1.CXS,T,29,410,439
150403B2.CXS,T,24,415,439
150403F1.CXS,T,0,439,439
150403F2.CXS,T,7,432,439
