150225B1.CXS,V,2015-02-25 22:40:42.555000
150225B1.CXS,V,2015-02-25 23:00:04.229000
150225B1.CXS,V,2015-02-25 23:06:31.449000
150225B2.CXS,V,2015-02-25 23:06:31.449000
150226B1.CXS,V,2015-02-26 00:37:59.787000
150226B1.CXS,V,2015-02-26 01:57:24.545000
150226B1.CXS,V,2015-02-26 02:06:56.810000
150226B1.CXS,V,2015-02-26 03:16:52.617000
150226B1.CXS,V,2015-02-26 03:42:15.097000
150226B1.CXS,V,2015-02-26 04:04:30.157000
150226B1.CXS,V,2015-02-26 05:49:30.225000
150226B1.CXS,V,2015-02-26 06:56:22.644000
150226B1.CXS,V,2015-02-26 07:21:50.104000
150226B1.CXS,V,2015-02-26 07:40:59.627000
150226B1.CXS,V,2015-02-26 09:26:12.885000
150226B1.CXS,V,2015-02-26 09:29:23.923000
150226B1.CXS,V,2015-02-26 10:04:32.567000
150226B1.CXS,V,2015-02-26 10:10:56.755000
150226B1.CXS,V,2015-02-26 11:08:33.044000
150226B1.CXS,V,2015-02-26 12:22:14.904000
150226B1.CXS,V,2015-02-26 12:31:52.911000
150226B1.CXS,V,2015-02-26 13:17:30.344000
150226B1.CXS,V,2015-02-26 14:09:38.066000
150226B1.CXS,V,2015-02-26 14:19:17.121000
150226B1.CXS,V,2015-02-26 15:05:55.939000
150226B1.CXS,V,2015-02-26 15:25:12.680000
150226B1.CXS,V,2015-02-26 16:52:13.547000
150226B1.CXS,V,2015-02-26 17:24:24.587000
150226B1.CXS,V,2015-02-26 17:46:57.443000
150226B1.CXS,V,2015-02-26 18:45:29.862000
150226B1.CXS,V,2015-02-26 19:40:16.422000
150226B1.CXS,V,2015-02-26 23:27:57.921000
150226B2.CXS,V,2015-02-26 01:35:13.312000
150226B2.CXS,V,2015-02-26 02:06:56.810000
150226B2.CXS,V,2015-02-26 02:29:08.535000
150226B2.CXS,V,2015-02-26 02:32:19.394000
150226B2.CXS,V,2015-02-26 02:57:45.695000
150226B2.CXS,V,2015-02-26 03:00:57.291000
150226B2.CXS,V,2015-02-26 03:58:08.624000
150226B2.CXS,V,2015-02-26 04:04:30.157000
150226B2.CXS,V,2015-02-26 05:46:19.553000
150226B2.CXS,V,2015-02-26 06:05:25.607000
150226B2.CXS,V,2015-02-26 07:12:15.067000
150226B2.CXS,V,2015-02-26 08:38:20.011000
150226B2.CXS,V,2015-02-26 11:08:33.044000
150226B2.CXS,V,2015-02-26 11:59:48.042000
150226B2.CXS,V,2015-02-26 12:22:14.904000
150226B2.CXS,V,2015-02-26 14:19:17.121000
150226B2.CXS,V,2015-02-26 15:05:55.939000
150226B2.CXS,V,2015-02-26 15:25:12.680000
150226B2.CXS,V,2015-02-26 17:46:57.443000
150226B2.CXS,V,2015-02-26 17:59:49.528000
150226B2.CXS,V,2015-02-26 19:59:37.512000
150226B2.CXS,V,2015-02-26 20:22:10.382000
150226B2.CXS,V,2015-02-26 23:24:43.909000
150226B2.CXS,V,2015-02-26 23:37:37.621000
150226F1.CXS,V,2015-02-26 10:46:10.116000
150226F1.CXS,V,2015-02-26 21:24:01.358000
150226F2.CXS,V,2015-02-26 13:46:25.363000
150226F2.CXS,V,2015-02-26 16:23:12.949000
150226F2.CXS,V,2015-02-26 19:46:43.587000
150227B1.CXS,V,2015-02-27 00:47:12.382000
150227B1.CXS,V,2015-02-27 02:51:14.844000
150227B1.CXS,V,2015-02-27 03:19:50.489000
150227B1.CXS,V,2015-02-27 05:01:35.186000
150227B1.CXS,V,2015-02-27 05:11:06.765000
150227B1.CXS,V,2015-02-27 05:39:49.040000
150227B1.CXS,V,2015-02-27 06:46:43.460000
150227B1.CXS,V,2015-02-27 07:02:38.712000
150227B1.CXS,V,2015-02-27 07:12:14.015000
150227B1.CXS,V,2015-02-27 07:34:33.197000
150227B1.CXS,V,2015-02-27 08:35:11.301000
150227B1.CXS,V,2015-02-27 11:24:28.690000
150227B1.CXS,V,2015-02-27 12:28:37.166000
150227B1.CXS,V,2015-02-27 12:44:38.871000
150227B1.CXS,V,2015-02-27 13:00:41.312000
150227B1.CXS,V,2015-02-27 14:11:24.194000
150227B1.CXS,V,2015-02-27 14:33:55.426000
150227B1.CXS,V,2015-02-27 14:59:42.229000
150227B1.CXS,V,2015-02-27 16:34:13.070000
150227B1.CXS,V,2015-02-27 17:07:01.057000
150227B1.CXS,V,2015-02-27 18:11:23.871000
150227B1.CXS,V,2015-02-27 19:28:36.620000
150227B1.CXS,V,2015-02-27 19:48:32.798000
150227B1.CXS,V,2015-02-27 20:01:25.720000
150227B1.CXS,V,2015-02-27 20:11:06.918000
150227B1.CXS,V,2015-02-27 20:46:56.324000
150227B1.CXS,V,2015-02-27 21:09:45.255000
150227B1.CXS,V,2015-02-27 21:42:03.120000
150227B1.CXS,V,2015-02-27 21:45:15.930000
150227B2.CXS,V,2015-02-27 00:18:34.815000
150227B2.CXS,V,2015-02-27 00:44:01.425000
150227B2.CXS,V,2015-02-27 02:25:48.943000
150227B2.CXS,V,2015-02-27 02:35:21.422000
150227B2.CXS,V,2015-02-27 03:16:40.608000
150227B2.CXS,V,2015-02-27 06:46:43.460000
150227B2.CXS,V,2015-02-27 07:02:38.712000
150227B2.CXS,V,2015-02-27 07:12:14.015000
150227B2.CXS,V,2015-02-27 07:21:47.826000
150227B2.CXS,V,2015-02-27 08:41:30.923000
150227B2.CXS,V,2015-02-27 10:39:40.349000
150227B2.CXS,V,2015-02-27 11:24:28.690000
150227B2.CXS,V,2015-02-27 12:06:08.989000
150227B2.CXS,V,2015-02-27 12:22:11.323000
150227B2.CXS,V,2015-02-27 12:28:37.166000
150227B2.CXS,V,2015-02-27 13:00:41.312000
150227B2.CXS,V,2015-02-27 13:29:34.676000
150227B2.CXS,V,2015-02-27 14:11:24.194000
150227B2.CXS,V,2015-02-27 14:21:05.261000
150227B2.CXS,V,2015-02-27 14:33:55.426000
150227B2.CXS,V,2015-02-27 17:45:36.701000
150227B2.CXS,V,2015-02-27 17:52:02.808000
150227B2.CXS,V,2015-02-27 21:42:03.120000
150227B2.CXS,V,2015-02-27 21:45:15.930000
150227F1.CXS,V,2015-02-27 11:08:28.742000
150227F2.CXS,V,2015-02-27 09:45:21.389000
150227F2.CXS,V,2015-02-27 11:08:28.742000
150227F2.CXS,V,2015-02-27 12:22:11.323000
150227F2.CXS,V,2015-02-27 12:41:26.219000
150227F2.CXS,V,2015-02-27 16:53:55.871000
150227F2.CXS,V,2015-02-27 20:01:25.720000
150227F2.CXS,V,2015-02-27 22:17:31.130000
150227F2.CXS,V,2015-02-27 22:27:12.918000
150228B1.CXS,V,2015-02-28 00:50:36.903000
150228B1.CXS,V,2015-02-28 01:19:40.852000
150228B1.CXS,V,2015-02-28 01:26:06.518000
150228B1.CXS,V,2015-02-28 02:31:16.596000
150228B1.CXS,V,2015-02-28 02:57:02.053000
150228B1.CXS,V,2015-02-28 03:12:55.112000
150228B1.CXS,V,2015-02-28 04:04:02.174000
150228B1.CXS,V,2015-02-28 04:54:56.809000
150228B1.CXS,V,2015-02-28 05:43:10.474000
150228B1.CXS,V,2015-02-28 06:15:03.228000
