150509F2.CXS,TRUE
150510B1.CXS,TRUE
150510B2.CXS,TRUE
150510F1.CXS,FALSE
150510F2.CXS,TRUE
150511B1.CXS,TRUE
150511B2.CXS,TRUE
150511F1.CXS,TRUE
150511F2.CXS,TRUE
150512B1.CXS,TRUE
150512B2.CXS,TRUE
150512F1.CXS,FALSE
150512F2.CXS,TRUE
150513B1.CXS,TRUE
150513B2.CXS,TRUE
150513F1.CXS,FALSE
150513F2.CXS,TRUE
150514B1.CXS,TRUE
150514B2.CXS,TRUE
150514F1.CXS,TRUE
150514F2.CXS,TRUE
150515B1.CXS,TRUE
150515B2.CXS,TRUE
150515F1.CXS,TRUE
150515F2.CXS,TRUE
150516B1.CXS,TRUE
150516B2.CXS,TRUE
150516F1.CXS,TRUE
150516F2.CXS,TRUE
150517B1.CXS,TRUE
150517B2.CXS,TRUE
150517F1.CXS,TRUE
150517F2.CXS,TRUE
150518B1.CXS,TRUE
150518B2.CXS,TRUE
150518F1.CXS,TRUE
150518F2.CXS,TRUE
150519B1.CXS,TRUE
150519B2.CXS,TRUE
150519F1.CXS,TRUE
150519F2.CXS,TRUE
150520B1.CXS,TRUE
150520B2.CXS,TRUE
150520F1.CXS,FALSE
150520F2.CXS,TRUE
150521B1.CXS,TRUE
150521B2.CXS,TRUE
150521F1.CXS,FALSE
150521F2.CXS,FALSE
150805B1.CXS,TRUE
150805B2.CXS,TRUE
150805F1.CXS,FALSE
150805F2.CXS,TRUE
150806B1.CXS,TRUE
150806B2.CXS,TRUE
150806F1.CXS,FALSE
150806F2.CXS,TRUE
150807B1.CXS,TRUE
150807B2.CXS,TRUE
150807F1.CXS,TRUE
150807F2.CXS,TRUE
150808B1.CXS,TRUE
150808B2.CXS,TRUE
150808F1.CXS,TRUE
150808F2.CXS,TRUE
150809B1.CXS,TRUE
150809B2.CXS,TRUE
150809F1.CXS,TRUE
150809F2.CXS,TRUE
150810B1.CXS,TRUE
150810B2.CXS,TRUE
150810F1.CXS,TRUE
150810F2.CXS,TRUE
150811B1.CXS,TRUE
150811B2.CXS,TRUE
150811F1.CXS,FALSE
150811F2.CXS,TRUE
150812B1.CXS,TRUE
150812B2.CXS,TRUE
150812F1.CXS,FALSE
150812F2.CXS,TRUE
150813B1.CXS,TRUE
150813B2.CXS,TRUE
150813F1.CXS,FALSE
150813F2.CXS,TRUE
150814B1.CXS,TRUE
150814B2.CXS,TRUE
150814F1.CXS,FALSE
150814F2.CXS,TRUE
150815B1.CXS,TRUE
150815B2.CXS,TRUE
150815F1.CXS,FALSE
150815F2.CXS,TRUE
150816B1.CXS,TRUE
150816B2.CXS,TRUE
150816F1.CXS,TRUE
150816F2.CXS,TRUE
150817B1.CXS,TRUE
150817B2.CXS,TRUE
150817F1.CXS,TRUE
150817F2.CXS,TRUE
150818B1.CXS,TRUE
150818B2.CXS,TRUE
150818F1.CXS,FALSE
150818F2.CXS,TRUE
150819B1.CXS,TRUE
150819B2.CXS,TRUE
150819F1.CXS,TRUE
150819F2.CXS,TRUE
150820B1.CXS,TRUE
150820B2.CXS,TRUE
150820F1.CXS,FALSE
150820F2.CXS,TRUE
150821B1.CXS,TRUE
150821B2.CXS,TRUE
150821F1.CXS,FALSE
150821F2.CXS,TRUE
150822B1.CXS,TRUE
150822B2.CXS,TRUE
150822F1.CXS,FALSE
150822F2.CXS,TRUE
150823B1.CXS,TRUE
150823B2.CXS,TRUE
150823F1.CXS,TRUE
150823F2.CXS,TRUE
150824B1.CXS,TRUE
150824B2.CXS,TRUE
150824F1.CXS,FALSE
150824F2.CXS,TRUE
150825B1.CXS,TRUE
150825B2.CXS,TRUE
150825F1.CXS,FALSE
150825F2.CXS,TRUE
150826B1.CXS,TRUE
150826B2.CXS,TRUE
150826F1.CXS,TRUE
150826F2.CXS,TRUE
150827B1.CXS,TRUE
150827B2.CXS,TRUE
150827F1.CXS,TRUE
150827F2.CXS,TRUE
150828B1.CXS,TRUE
150828B2.CXS,TRUE
150828F1.CXS,TRUE
150828F2.CXS,TRUE
150829B1.CXS,TRUE
150829B2.CXS,TRUE
150829F1.CXS,FALSE
150829F2.CXS,TRUE
150830B1.CXS,TRUE
150830B2.CXS,TRUE
150830F1.CXS,TRUE
150830F2.CXS,TRUE
150831B1.CXS,TRUE
150831B2.CXS,TRUE
150831F1.CXS,TRUE
150831F2.CXS,TRUE
150901B1.CXS,TRUE
150901B2.CXS,TRUE
150901F1.CXS,TRUE
150901F2.CXS,TRUE
150902B1.CXS,TRUE
150902B2.CXS,TRUE
150902F1.CXS,TRUE
150902F2.CXS,TRUE
150903B1.CXS,TRUE
150903B2.CXS,TRUE
150903F1.CXS,TRUE
150903F2.CXS,TRUE
150904B1.CXS,TRUE
150904B2.CXS,TRUE
150904F1.CXS,TRUE
150904F2.CXS,TRUE
150905B1.CXS,TRUE
150905B2.CXS,TRUE
150905F1.CXS,TRUE
150905F2.CXS,TRUE
150906B1.CXS,TRUE
150906B2.CXS,TRUE
150906F1.CXS,TRUE
150906F2.CXS,TRUE
150907B1.CXS,TRUE
150907B2.CXS,TRUE
150907F1.CXS,TRUE
150907F2.CXS,TRUE
150908B1.CXS,TRUE
150908B2.CXS,TRUE
150908F1.CXS,TRUE
150908F2.CXS,TRUE
150909B1.CXS,TRUE
150909B2.CXS,TRUE
150909F1.CXS,TRUE
150909F2.CXS,TRUE
150910B1.CXS,TRUE
150910B2.CXS,TRUE
150910F1.CXS,TRUE
150910F2.CXS,TRUE
150911B1.CXS,TRUE
150911B2.CXS,TRUE
150911F1.CXS,TRUE
150911F2.CXS,TRUE
150912B1.CXS,TRUE
150912B2.CXS,TRUE
150912F1.CXS,FALSE
150912F2.CXS,TRUE
150913B1.CXS,TRUE
150913B2.CXS,TRUE
150913F1.CXS,FALSE
150913F2.CXS,TRUE
150914B1.CXS,TRUE
150914B2.CXS,TRUE
150914F1.CXS,FALSE
150914F2.CXS,TRUE
150915B1.CXS,TRUE
150915B2.CXS,TRUE
150915F1.CXS,TRUE
150915F2.CXS,TRUE
150916B1.CXS,TRUE
150916B2.CXS,TRUE
150916F1.CXS,TRUE
150916F2.CXS,TRUE
150917B1.CXS,TRUE
150917B2.CXS,TRUE
150917F1.CXS,TRUE
150917F2.CXS,TRUE
150918B1.CXS,TRUE
150918B2.CXS,TRUE
150918F1.CXS,TRUE
150918F2.CXS,TRUE
150919B1.CXS,TRUE
150919B2.CXS,TRUE
150919F1.CXS,TRUE
150919F2.CXS,TRUE
150920B1.CXS,TRUE
150920B2.CXS,TRUE
150920F1.CXS,FALSE
150920F2.CXS,TRUE
150921B1.CXS,TRUE
150921B2.CXS,TRUE
150921F1.CXS,TRUE
150921F2.CXS,TRUE
150922B1.CXS,TRUE
150922B2.CXS,TRUE
150922F1.CXS,TRUE
150922F2.CXS,TRUE
150923B1.CXS,TRUE
150923B2.CXS,TRUE
150923F1.CXS,TRUE
150923F2.CXS,TRUE
150924B1.CXS,TRUE
150924B2.CXS,TRUE
150924F1.CXS,TRUE
150924F2.CXS,TRUE
150925B1.CXS,TRUE
150925B2.CXS,TRUE
150925F1.CXS,TRUE
150925F2.CXS,TRUE
150926B1.CXS,TRUE
150926B2.CXS,TRUE
150926F1.CXS,TRUE
150926F2.CXS,TRUE
150927B1.CXS,TRUE
150927B2.CXS,TRUE
150927F1.CXS,TRUE
150927F2.CXS,TRUE
150928B1.CXS,TRUE
150928B2.CXS,TRUE
150928F1.CXS,TRUE
150928F2.CXS,TRUE
150929B1.CXS,TRUE
150929B2.CXS,TRUE
150929F1.CXS,TRUE
150929F2.CXS,TRUE
150930B1.CXS,TRUE
150930B2.CXS,TRUE
150930F1.CXS,TRUE
150930F2.CXS,TRUE
151001B1.CXS,TRUE
151001B2.CXS,TRUE
151001F1.CXS,TRUE
151001F2.CXS,TRUE
151002B1.CXS,TRUE
151002B2.CXS,TRUE
151002F1.CXS,TRUE
151002F2.CXS,TRUE
151003B1.CXS,TRUE
151003B2.CXS,TRUE
151003F1.CXS,TRUE
151003F2.CXS,TRUE
151004B1.CXS,TRUE
151004B2.CXS,TRUE
151004F1.CXS,TRUE
151004F2.CXS,TRUE
151005B1.CXS,TRUE
151005B2.CXS,TRUE
151005F1.CXS,FALSE
151005F2.CXS,TRUE
151006B1.CXS,TRUE
151006B2.CXS,TRUE
151006F1.CXS,TRUE
151006F2.CXS,TRUE
151007B1.CXS,TRUE
151007B2.CXS,TRUE
151007F1.CXS,TRUE
151007F2.CXS,TRUE
151008B1.CXS,TRUE
151008B2.CXS,TRUE
151008F1.CXS,TRUE
151008F2.CXS,TRUE
151009B1.CXS,TRUE
151009B2.CXS,TRUE
151009F1.CXS,TRUE
151009F2.CXS,TRUE
151010B1.CXS,TRUE
151010B2.CXS,TRUE
151010F1.CXS,TRUE
151010F2.CXS,TRUE
151011B1.CXS,TRUE
151011B2.CXS,TRUE
151011F1.CXS,TRUE
151011F2.CXS,TRUE
151012B1.CXS,TRUE
151012B2.CXS,TRUE
151012F1.CXS,TRUE
151012F2.CXS,TRUE
151013B1.CXS,TRUE
151013B2.CXS,TRUE
151013F1.CXS,TRUE
151013F2.CXS,TRUE
151014B1.CXS,TRUE
151014B2.CXS,TRUE
151014F1.CXS,TRUE
151014F2.CXS,TRUE
151015B1.CXS,TRUE
151015B2.CXS,TRUE
151015F1.CXS,TRUE
151015F2.CXS,TRUE
151016B1.CXS,TRUE
151016B2.CXS,TRUE
151016F1.CXS,TRUE
151016F2.CXS,TRUE
151017B1.CXS,TRUE
151017B2.CXS,TRUE
151017F1.CXS,TRUE
151017F2.CXS,TRUE
151018B1.CXS,TRUE
151018B2.CXS,TRUE
151018F1.CXS,FALSE
151018F2.CXS,TRUE
151019B1.CXS,TRUE
151019B2.CXS,TRUE
151019F1.CXS,FALSE
151019F2.CXS,TRUE
151020B1.CXS,TRUE
151020B2.CXS,TRUE
151020F1.CXS,TRUE
151020F2.CXS,TRUE
151021B1.CXS,TRUE
151021B2.CXS,TRUE
151021F1.CXS,TRUE
151021F2.CXS,TRUE
151022B1.CXS,TRUE
151022B2.CXS,TRUE
151022F1.CXS,TRUE
151022F2.CXS,TRUE
151023B1.CXS,TRUE
151023B2.CXS,TRUE
151023F1.CXS,TRUE
151023F2.CXS,TRUE
151024B1.CXS,TRUE
151024B2.CXS,TRUE
151024F1.CXS,TRUE
151024F2.CXS,TRUE
151025B1.CXS,TRUE
151025B2.CXS,TRUE
151025F1.CXS,TRUE
151025F2.CXS,TRUE
151026B1.CXS,TRUE
151026B2.CXS,TRUE
151026F1.CXS,TRUE
151026F2.CXS,TRUE
151027B1.CXS,TRUE
151027B2.CXS,TRUE
151027F1.CXS,TRUE
151027F2.CXS,TRUE
151028B1.CXS,TRUE
151028B2.CXS,TRUE
151028F1.CXS,TRUE
151028F2.CXS,TRUE
151029B1.CXS,TRUE
151029B2.CXS,TRUE
151029F1.CXS,TRUE
151029F2.CXS,TRUE
151030B1.CXS,TRUE
151030B2.CXS,TRUE
151030F1.CXS,TRUE
151030F2.CXS,TRUE
151031B1.CXS,TRUE
151031B2.CXS,TRUE
151031F1.CXS,TRUE
151031F2.CXS,TRUE
151101B1.CXS,TRUE
151101B2.CXS,TRUE
151101F1.CXS,TRUE
151101F2.CXS,TRUE
151102B1.CXS,TRUE
151102B2.CXS,TRUE
151102F1.CXS,TRUE
151102F2.CXS,TRUE
151103B1.CXS,TRUE
151103B2.CXS,TRUE
151103F1.CXS,TRUE
151103F2.CXS,TRUE
151104B1.CXS,TRUE
151104B2.CXS,TRUE
151104F1.CXS,TRUE
151104F2.CXS,TRUE
151105B1.CXS,TRUE
151105B2.CXS,TRUE
151105F1.CXS,TRUE
151105F2.CXS,TRUE
151106B1.CXS,TRUE
151106B2.CXS,TRUE
151106F1.CXS,TRUE
151106F2.CXS,TRUE
151107B1.CXS,TRUE
151107B2.CXS,TRUE
151107F1.CXS,TRUE
151107F2.CXS,TRUE
151108B1.CXS,TRUE
151108B2.CXS,TRUE
151108F1.CXS,TRUE
151108F2.CXS,TRUE
151109B1.CXS,TRUE
151109B2.CXS,TRUE
151109F1.CXS,TRUE
151109F2.CXS,TRUE
151110B1.CXS,TRUE
151110B2.CXS,TRUE
151110F1.CXS,TRUE
151110F2.CXS,TRUE
151111B1.CXS,TRUE
151111B2.CXS,TRUE
151111F1.CXS,TRUE
151111F2.CXS,TRUE
151112B1.CXS,TRUE
151112B2.CXS,TRUE
151112F1.CXS,TRUE
151112F2.CXS,TRUE
151113B1.CXS,TRUE
151113B2.CXS,TRUE
151113F1.CXS,TRUE
151113F2.CXS,TRUE
151114B1.CXS,TRUE
151114B2.CXS,TRUE
151114F1.CXS,TRUE
151114F2.CXS,TRUE
151115B1.CXS,TRUE
151115B2.CXS,TRUE
151115F1.CXS,TRUE
151115F2.CXS,TRUE
151116B1.CXS,TRUE
151116B2.CXS,TRUE
151116F1.CXS,TRUE
151116F2.CXS,TRUE
151117B1.CXS,TRUE
151117B2.CXS,TRUE
151117F1.CXS,TRUE
151117F2.CXS,TRUE
151118B1.CXS,TRUE
151118B2.CXS,TRUE
151118F1.CXS,TRUE
151118F2.CXS,TRUE
151119B1.CXS,TRUE
151119B2.CXS,TRUE
151119F1.CXS,TRUE
151119F2.CXS,TRUE
151120B1.CXS,TRUE
151120B2.CXS,TRUE
151120F1.CXS,TRUE
151120F2.CXS,TRUE
151121B1.CXS,TRUE
151121B2.CXS,TRUE
151121F1.CXS,TRUE
151121F2.CXS,TRUE
151122B1.CXS,TRUE
151122B2.CXS,TRUE
151122F1.CXS,TRUE
151122F2.CXS,TRUE
151123B1.CXS,TRUE
151123B2.CXS,TRUE
151123F1.CXS,TRUE
151123F2.CXS,TRUE
151124B1.CXS,TRUE
151124B2.CXS,TRUE
151124F1.CXS,TRUE
151124F2.CXS,TRUE
151125B1.CXS,TRUE
151125B2.CXS,TRUE
151125F1.CXS,TRUE
151125F2.CXS,TRUE
151126B1.CXS,TRUE
151126B2.CXS,TRUE
151126F1.CXS,TRUE
151126F2.CXS,TRUE
151127B1.CXS,TRUE
151127B2.CXS,TRUE
151127F1.CXS,TRUE
151127F2.CXS,TRUE
151128B1.CXS,TRUE
151128B2.CXS,TRUE
151128F1.CXS,TRUE
151128F2.CXS,TRUE
151129B1.CXS,TRUE
151129B2.CXS,TRUE
151129F1.CXS,TRUE
151129F2.CXS,TRUE
151130B1.CXS,TRUE
151130B2.CXS,TRUE
151130F1.CXS,TRUE
151130F2.CXS,TRUE
151201B1.CXS,TRUE
151201B2.CXS,TRUE
151201F1.CXS,TRUE
151201F2.CXS,TRUE
151202B1.CXS,TRUE
151202B2.CXS,TRUE
151202F1.CXS,TRUE
151202F2.CXS,TRUE
151203B1.CXS,TRUE
151203B2.CXS,TRUE
151203F1.CXS,TRUE
151203F2.CXS,TRUE
151204B1.CXS,TRUE
151204B2.CXS,TRUE
151204F1.CXS,TRUE
151204F2.CXS,TRUE
151205B1.CXS,TRUE
151205B2.CXS,TRUE
151205F1.CXS,TRUE
151205F2.CXS,TRUE
151206B1.CXS,TRUE
151206B2.CXS,TRUE
151206F1.CXS,TRUE
151206F2.CXS,TRUE
151207B1.CXS,TRUE
151207B2.CXS,TRUE
151207F1.CXS,TRUE
151207F2.CXS,TRUE
151208B1.CXS,TRUE
151208B2.CXS,TRUE
151208F1.CXS,TRUE
151208F2.CXS,TRUE
151209B1.CXS,TRUE
151209B2.CXS,TRUE
151209F1.CXS,TRUE
151209F2.CXS,TRUE
151210B1.CXS,TRUE
151210B2.CXS,TRUE
151210F1.CXS,TRUE
151210F2.CXS,TRUE
151211B1.CXS,TRUE
151211B2.CXS,TRUE
151211F1.CXS,TRUE
151211F2.CXS,TRUE
151212B1.CXS,TRUE
151212B2.CXS,TRUE
151212F1.CXS,TRUE
151212F2.CXS,TRUE
151213B1.CXS,TRUE
151213B2.CXS,TRUE
151213F1.CXS,TRUE
151213F2.CXS,TRUE
151214B1.CXS,TRUE
151214B2.CXS,TRUE
151214F1.CXS,TRUE
151214F2.CXS,TRUE
151216B1.CXS,TRUE
151216B2.CXS,TRUE
151216F1.CXS,TRUE
151216F2.CXS,TRUE
151217B1.CXS,TRUE
151217B2.CXS,TRUE
151217F1.CXS,TRUE
151217F2.CXS,TRUE
151218B1.CXS,TRUE
151218B2.CXS,TRUE
151218F1.CXS,TRUE
151218F2.CXS,TRUE
151219B1.CXS,TRUE
151219B2.CXS,TRUE
151219F1.CXS,TRUE
151219F2.CXS,TRUE
151220B1.CXS,TRUE
151220B2.CXS,TRUE
151220F1.CXS,TRUE
151220F2.CXS,TRUE
151221B1.CXS,TRUE
151221B2.CXS,TRUE
151221F1.CXS,TRUE
151221F2.CXS,TRUE
151222B1.CXS,TRUE
151222B2.CXS,TRUE
151222F1.CXS,TRUE
151222F2.CXS,TRUE
151223B1.CXS,TRUE
151223B2.CXS,TRUE
151223F1.CXS,TRUE
151223F2.CXS,TRUE
151224B1.CXS,TRUE
151224B2.CXS,TRUE
151224F1.CXS,TRUE
151224F2.CXS,TRUE
151225B1.CXS,TRUE
151225B2.CXS,TRUE
151225F1.CXS,TRUE
151225F2.CXS,TRUE
151226B1.CXS,TRUE
151226B2.CXS,TRUE
151226F1.CXS,TRUE
151226F2.CXS,TRUE
151227B1.CXS,TRUE
151227B2.CXS,TRUE
151227F1.CXS,TRUE
151227F2.CXS,TRUE
151228B1.CXS,TRUE
151228B2.CXS,TRUE
151228F1.CXS,TRUE
151228F2.CXS,TRUE
151231B1.CXS,TRUE
151231B2.CXS,TRUE
151231F1.CXS,TRUE
151231F2.CXS,TRUE
160101B1.CXS,TRUE
160101B2.CXS,TRUE
160101F1.CXS,TRUE
160101F2.CXS,TRUE
160103B1.CXS,TRUE
160103B2.CXS,TRUE
160103F1.CXS,TRUE
160103F2.CXS,TRUE
160104B1.CXS,TRUE
160104B2.CXS,TRUE
160104F1.CXS,TRUE
160104F2.CXS,TRUE
160105B1.CXS,TRUE
160105B2.CXS,TRUE
160105F1.CXS,TRUE
160105F2.CXS,TRUE
160106B1.CXS,TRUE
160106B2.CXS,TRUE
160106F1.CXS,TRUE
160106F2.CXS,TRUE
160107B1.CXS,TRUE
160107B2.CXS,TRUE
160107F1.CXS,TRUE
160107F2.CXS,TRUE
160108B1.CXS,TRUE
160108B2.CXS,TRUE
160108F1.CXS,TRUE
160108F2.CXS,TRUE
160109B1.CXS,TRUE
160109B2.CXS,TRUE
160109F1.CXS,TRUE
160109F2.CXS,TRUE
160110B1.CXS,TRUE
160110B2.CXS,TRUE
160110F1.CXS,TRUE
160110F2.CXS,TRUE
160111B1.CXS,TRUE
160111B2.CXS,TRUE
160111F1.CXS,TRUE
160111F2.CXS,TRUE
160112B1.CXS,TRUE
160112B2.CXS,TRUE
160112F1.CXS,TRUE
160112F2.CXS,TRUE
160113B1.CXS,TRUE
160113B2.CXS,TRUE
160113F1.CXS,TRUE
160113F2.CXS,TRUE
160114B1.CXS,TRUE
160114B2.CXS,TRUE
160114F1.CXS,TRUE
160114F2.CXS,TRUE
160115B1.CXS,TRUE
160115B2.CXS,TRUE
160115F1.CXS,TRUE
160115F2.CXS,TRUE
160116B1.CXS,TRUE
160116B2.CXS,TRUE
160116F1.CXS,TRUE
160116F2.CXS,TRUE
160117B1.CXS,TRUE
160117B2.CXS,TRUE
160117F1.CXS,TRUE
160117F2.CXS,TRUE
