150408F1.CXS,0,4428,0
150408F2.CXS,7,4428,0.001580849
150409B1.CXS,229,4233,0.054098748
150409B2.CXS,159,4233,0.037562013
150409F1.CXS,1,4233,0.000236239
150409F2.CXS,17,4233,0.004016064
150410B1.CXS,306,4374,0.069958848
150410B2.CXS,155,4374,0.035436671
150410F1.CXS,13,4374,0.002972108
150410F2.CXS,39,4374,0.008916324
150411B1.CXS,282,4379,0.064398264
150411B2.CXS,166,4379,0.037908198
150411F1.CXS,10,4379,0.002283626
150411F2.CXS,33,4379,0.007535967
150412B1.CXS,304,4417,0.068824994
150412B2.CXS,155,4417,0.035091691
150412F1.CXS,7,4417,0.001584786
150412F2.CXS,23,4417,0.005207154
150413B1.CXS,293,4467,0.06559212
150413B2.CXS,164,4467,0.036713678
150413F1.CXS,3,4467,0.000671592
150413F2.CXS,15,4467,0.003357958
150414B1.CXS,322,4454,0.072294567
150414B2.CXS,546,4454,0.122586439
150414F1.CXS,17,4454,0.003816794
150414F2.CXS,409,4454,0.091827571
150415B1.CXS,276,4424,0.06238698
150415B2.CXS,176,4424,0.039783002
150415F1.CXS,11,4424,0.002486438
150415F2.CXS,28,4424,0.006329114
150416B1.CXS,257,4413,0.058237027
150416B2.CXS,167,4413,0.037842737
150416F1.CXS,12,4413,0.002719239
150416F2.CXS,37,4413,0.008384319
150417B1.CXS,235,2910,0.080756014
150417B2.CXS,136,2910,0.046735395
150417F1.CXS,25,2910,0.008591065
150417F2.CXS,38,2910,0.013058419
150418B1.CXS,348,4454,0.078132016
150418B2.CXS,526,4454,0.118096093
150418F1.CXS,20,4454,0.004490346
150418F2.CXS,407,4454,0.091378536
150419B1.CXS,363,4416,0.082201087
150419B2.CXS,179,4416,0.04053442
150419F1.CXS,23,4416,0.005208333
150419F2.CXS,46,4416,0.010416667
150420B1.CXS,419,4279,0.097920075
150420B2.CXS,197,4279,0.046038794
150420F1.CXS,65,4279,0.015190465
150420F2.CXS,84,4279,0.019630755
150421B1.CXS,266,3453,0.077034463
150421B2.CXS,157,3453,0.045467709
150421F1.CXS,41,3453,0.011873733
150421F2.CXS,46,3453,0.013321749
150423B1.CXS,359,4122,0.087093644
150423B2.CXS,209,4122,0.050703542
150423F1.CXS,45,4122,0.010917031
150423F2.CXS,68,4122,0.016496846
150424B1.CXS,404,4355,0.092766935
150424B2.CXS,1000,4355,0.229621125
150424F1.CXS,40,4355,0.009184845
150424F2.CXS,872,4355,0.200229621
150425B1.CXS,448,4425,0.101242938
150425B2.CXS,203,4425,0.045875706
150425F1.CXS,41,4425,0.009265537
150425F2.CXS,74,4425,0.016723164
150426B1.CXS,351,4428,0.079268293
150426B2.CXS,175,4428,0.039521229
150426F1.CXS,50,4428,0.01129178
150426F2.CXS,55,4428,0.012420958
150427B1.CXS,391,4414,0.088581785
150427B2.CXS,221,4414,0.050067966
150427F1.CXS,42,4414,0.009515179
150427F2.CXS,65,4414,0.014725872
150428B1.CXS,391,4439,0.088082902
150428B2.CXS,203,4439,0.045731021
150428F1.CXS,37,4439,0.008335211
150428F2.CXS,53,4439,0.011939626
150429B1.CXS,305,3131,0.097412967
150429B2.CXS,145,3131,0.046311083
150429F1.CXS,31,3131,0.00990099
150429F2.CXS,41,3131,0.013094858
150430B1.CXS,337,3621,0.093068213
150430B2.CXS,174,3621,0.048053024
150430F1.CXS,21,3621,0.005799503
150430F2.CXS,38,3621,0.010494339
150501B1.CXS,344,4435,0.077564825
150501B2.CXS,185,4435,0.041713641
150501F1.CXS,6,4435,0.001352875
150501F2.CXS,42,4435,0.009470124
150502B1.CXS,364,4449,0.081816138
150502B2.CXS,202,4449,0.045403461
150502F1.CXS,7,4449,0.001573387
150502F2.CXS,34,4449,0.007642167
150503B1.CXS,356,4430,0.080361174
150503B2.CXS,190,4430,0.042889391
150503F1.CXS,8,4430,0.001805869
150503F2.CXS,34,4430,0.007674944
150504B1.CXS,385,4456,0.086400359
150504B2.CXS,214,4456,0.048025135
150504F1.CXS,7,4456,0.001570916
150504F2.CXS,45,4456,0.010098743
150505B1.CXS,351,4403,0.079718374
150505B2.CXS,206,4403,0.046786282
150505F1.CXS,8,4403,0.001816943
150505F2.CXS,29,4403,0.006586418
150506B1.CXS,349,4418,0.07899502
150506B2.CXS,215,4418,0.048664554
150506F1.CXS,5,4418,0.001131734
150506F2.CXS,30,4418,0.006790403
150507B1.CXS,364,4387,0.082972419
150507B2.CXS,195,4387,0.04444951
150507F1.CXS,7,4387,0.001595623
150507F2.CXS,43,4387,0.009801687
150508B1.CXS,367,4447,0.082527547
150508B2.CXS,178,4447,0.040026984
150508F1.CXS,11,4447,0.002473578
150508F2.CXS,24,4447,0.005396897
150509B1.CXS,401,4427,0.090580529
150509B2.CXS,210,4427,0.047436187
150509F1.CXS,1,4427,0.000225887
150509F2.CXS,31,4427,0.007002485
150510B1.CXS,376,4420,0.085067873
150510B2.CXS,214,4420,0.04841629
150510F1.CXS,2,4420,0.000452489
150510F2.CXS,41,4420,0.009276018
150511B1.CXS,373,4442,0.083971184
150511B2.CXS,195,4442,0.043899145
150511F1.CXS,5,4442,0.001125619
150511F2.CXS,33,4442,0.007429086
150512B1.CXS,348,4331,0.080350958
150512B2.CXS,174,4331,0.040175479
150512F1.CXS,3,4331,0.000692681
150512F2.CXS,49,4331,0.011313784
150513B1.CXS,423,4406,0.096005447
150513B2.CXS,229,4406,0.05197458
150513F1.CXS,1,4406,0.000226963
150513F2.CXS,36,4406,0.008170676
150514B1.CXS,348,4423,0.078679629
150514B2.CXS,180,4423,0.04069636
150514F1.CXS,11,4423,0.002487
150514F2.CXS,33,4423,0.007460999
150515B1.CXS,437,4377,0.099840073
150515B2.CXS,199,4377,0.04546493
150515F1.CXS,40,4377,0.009138679
150515F2.CXS,65,4377,0.014850354
150516B1.CXS,494,4457,0.110836886
150516B2.CXS,242,4457,0.054296612
150516F1.CXS,63,4457,0.014135068
150516F2.CXS,99,4457,0.02221225
150517B1.CXS,471,4450,0.105842697
150517B2.CXS,235,4450,0.052808989
150517F1.CXS,31,4450,0.006966292
150517F2.CXS,70,4450,0.015730337
150518B1.CXS,494,4436,0.111361587
150518B2.CXS,233,4436,0.052524797
150518F1.CXS,36,4436,0.008115419
150518F2.CXS,63,4436,0.014201984
150519B1.CXS,378,4364,0.086617782
150519B2.CXS,191,4364,0.043767186
150519F1.CXS,20,4364,0.004582951
150519F2.CXS,53,4364,0.012144821
150520B1.CXS,392,4424,0.088607595
150520B2.CXS,227,4424,0.051311031
150520F1.CXS,3,4424,0.000678119
150520F2.CXS,41,4424,0.009267631
150521B1.CXS,235,3527,0.066628863
150521B2.CXS,114,3527,0.032322087
150521F1.CXS,3,3527,0.000850581
150521F2.CXS,29,3527,0.008222285
150522B1.CXS,345,4412,0.07819583
150522B2.CXS,177,4412,0.04011786
150522F1.CXS,3,4412,0.000679964
150522F2.CXS,32,4412,0.007252947
150523B1.CXS,332,4459,0.074456156
150523B2.CXS,188,4459,0.04216192
150523F1.CXS,0,4459,0
150523F2.CXS,39,4459,0.008746356
150524B1.CXS,361,4428,0.081526649
150524B2.CXS,181,4428,0.040876242
150524F1.CXS,4,4428,0.000903342
150524F2.CXS,40,4428,0.009033424
150525B1.CXS,380,4425,0.085875706
150525B2.CXS,203,4425,0.045875706
150525F1.CXS,10,4425,0.002259887
150525F2.CXS,50,4425,0.011299435
150526B1.CXS,350,4392,0.079690346
150526B2.CXS,190,4392,0.043260474
150526F1.CXS,9,4392,0.00204918
150526F2.CXS,34,4392,0.007741348
150527B1.CXS,340,4425,0.076836158
150527B2.CXS,199,4425,0.044971751
150527F1.CXS,22,4425,0.004971751
150527F2.CXS,36,4425,0.008135593
150528B1.CXS,275,4433,0.062034739
150528B2.CXS,180,4433,0.040604557
150528F1.CXS,2,4433,0.000451162
150528F2.CXS,13,4433,0.002932551
150529B1.CXS,306,4459,0.068625252
150529B2.CXS,168,4459,0.037676609
150529F1.CXS,2,4459,0.000448531
150529F2.CXS,14,4459,0.003139717
150530B1.CXS,315,4463,0.070580327
150530B2.CXS,184,4463,0.041227874
150530F1.CXS,1,4463,0.000224065
150530F2.CXS,31,4463,0.006946
150531B1.CXS,246,4429,0.055543012
150531B2.CXS,162,4429,0.036577105
150531F1.CXS,0,4429,0
150531F2.CXS,30,4429,0.006773538
150601B1.CXS,302,4417,0.068372198
150601B2.CXS,185,4417,0.041883631
150601F1.CXS,0,4417,0
150601F2.CXS,24,4417,0.005433552
150602B1.CXS,259,4460,0.058071749
150602B2.CXS,179,4460,0.040134529
150602F1.CXS,4,4460,0.000896861
150602F2.CXS,21,4460,0.00470852
150603B1.CXS,249,4274,0.058259242
150603B2.CXS,162,4274,0.037903603
150603F1.CXS,1,4274,0.000233973
150603F2.CXS,10,4274,0.002339729
150604B1.CXS,205,3750,0.054666667
150604B2.CXS,147,3750,0.0392
150604F1.CXS,6,3750,0.0016
150604F2.CXS,20,3750,0.005333333
150605B1.CXS,217,4467,0.048578464
150605B2.CXS,144,4467,0.0322364
150605F1.CXS,0,4467,0
150605F2.CXS,12,4467,0.002686367
150606B1.CXS,158,4438,0.035601622
150606B2.CXS,131,4438,0.029517801
150606F1.CXS,0,4438,0
150606F2.CXS,5,4438,0.001126634
150607B1.CXS,160,4462,0.035858359
150607B2.CXS,121,4462,0.027117884
150607F1.CXS,0,4462,0
150607F2.CXS,5,4462,0.001120574
150608B1.CXS,156,4453,0.035032562
150608B2.CXS,128,4453,0.028744667
150608F1.CXS,0,4453,0
150608F2.CXS,6,4453,0.001347406
150609B1.CXS,327,4454,0.073417153
150609B2.CXS,180,4454,0.040413112
150609F1.CXS,10,4454,0.002245173
150609F2.CXS,57,4454,0.012797485
150610B1.CXS,399,4062,0.098227474
150610B2.CXS,180,4062,0.044313146
150610F1.CXS,31,4062,0.007631709
150610F2.CXS,60,4062,0.014771049
150611B1.CXS,433,4452,0.097259659
150611B2.CXS,223,4452,0.050089847
150611F1.CXS,16,4452,0.00359389
150611F2.CXS,55,4452,0.012353998
150612B1.CXS,365,4446,0.082096266
150612B2.CXS,209,4446,0.047008547
150612F1.CXS,17,4446,0.003823662
150612F2.CXS,62,4446,0.013945119
150613B1.CXS,378,4461,0.084734364
150613B2.CXS,203,4461,0.045505492
150613F1.CXS,17,4461,0.003810805
150613F2.CXS,65,4461,0.014570724
150614B1.CXS,372,4465,0.08331467
150614B2.CXS,182,4465,0.040761478
150614F1.CXS,11,4465,0.002463606
150614F2.CXS,52,4465,0.011646137
150615B1.CXS,353,4431,0.07966599
150615B2.CXS,189,4431,0.042654028
150615F1.CXS,9,4431,0.002031144
150615F2.CXS,53,4431,0.011961183
150616B1.CXS,353,4385,0.08050171
150616B2.CXS,181,4385,0.041277081
150616F1.CXS,8,4385,0.001824401
150616F2.CXS,51,4385,0.011630559
150617B1.CXS,451,4331,0.104132995
150617B2.CXS,206,4331,0.047564073
150617F1.CXS,26,4331,0.006003233
150617F2.CXS,65,4331,0.015008081
150618B1.CXS,380,4435,0.085682074
150618B2.CXS,205,4435,0.046223224
150618F1.CXS,21,4435,0.004735062
150618F2.CXS,57,4435,0.012852311
150619B1.CXS,432,4450,0.097078652
150619B2.CXS,202,4450,0.045393258
150619F1.CXS,20,4450,0.004494382
150619F2.CXS,81,4450,0.018202247
150620B1.CXS,363,4459,0.081408388
150620B2.CXS,200,4459,0.044853106
150620F1.CXS,15,4459,0.003363983
150620F2.CXS,47,4459,0.01054048
150621B1.CXS,287,4454,0.064436462
150621B2.CXS,151,4454,0.03390211
150621F1.CXS,5,4454,0.001122586
150621F2.CXS,35,4454,0.007858105
150622B1.CXS,346,4458,0.077613279
150622B2.CXS,203,4458,0.045536115
150622F1.CXS,4,4458,0.000897263
150622F2.CXS,36,4458,0.00807537
150623B1.CXS,330,4426,0.074559422
150623B2.CXS,157,4426,0.03547221
150623F1.CXS,8,4426,0.001807501
150623F2.CXS,43,4426,0.009715319
150624B1.CXS,324,4442,0.072940117
150624B2.CXS,181,4442,0.040747411
150624F1.CXS,1,4442,0.000225124
150624F2.CXS,27,4442,0.006078343
150625B1.CXS,314,4390,0.071526196
150625B2.CXS,179,4390,0.040774487
150625F1.CXS,1,4390,0.00022779
150625F2.CXS,35,4390,0.007972665
150626B1.CXS,293,4434,0.066080289
150626B2.CXS,159,4434,0.035859269
150626F1.CXS,1,4434,0.00022553
150626F2.CXS,25,4434,0.00563825
150627B1.CXS,308,4459,0.069073783
150627B2.CXS,176,4459,0.039470733
150627F1.CXS,0,4459,0
150627F2.CXS,29,4459,0.0065037
150628B1.CXS,310,4458,0.069537909
150628B2.CXS,187,4458,0.041947061
150628F1.CXS,0,4458,0
150628F2.CXS,38,4458,0.008524002
150629B1.CXS,291,4445,0.065466817
150629B2.CXS,154,4445,0.034645669
150629F1.CXS,0,4445,0
150629F2.CXS,27,4445,0.006074241
150630B1.CXS,334,4420,0.075565611
150630B2.CXS,177,4420,0.040045249
150630F1.CXS,2,4420,0.000452489
150630F2.CXS,37,4420,0.008371041
150701B1.CXS,0,4376,0
150701B2.CXS,0,4376,0
150701F1.CXS,0,4376,0
150701F2.CXS,0,4376,0
150702B1.CXS,0,4433,0
150702B2.CXS,0,4433,0
150702F1.CXS,0,4433,0
150702F2.CXS,0,4433,0
150703B1.CXS,0,4448,0
150703B2.CXS,0,4448,0
150703F1.CXS,0,4448,0
150703F2.CXS,0,4448,0
150704B1.CXS,0,4458,0
150704B2.CXS,0,4458,0
150704F1.CXS,0,4458,0
150704F2.CXS,0,4458,0
150705B1.CXS,47,4240,0.011084906
150705B2.CXS,27,4240,0.006367925
150705F1.CXS,0,4240,0
150705F2.CXS,2,4240,0.000471698
150706B1.CXS,84,4210,0.019952494
150706B2.CXS,44,4210,0.010451306
150706F1.CXS,0,4210,0
150706F2.CXS,5,4210,0.001187648
150707B1.CXS,313,4407,0.071023372
150707B2.CXS,165,4407,0.037440436
150707F1.CXS,5,4407,0.001134559
150707F2.CXS,44,4407,0.009984116
150708B1.CXS,316,4397,0.071867182
150708B2.CXS,161,4397,0.036615874
150708F1.CXS,3,4397,0.000682283
150708F2.CXS,42,4397,0.009551967
150709B1.CXS,305,4435,0.068771139
150709B2.CXS,164,4435,0.036978579
150709F1.CXS,2,4435,0.000450958
150709F2.CXS,34,4435,0.007666291
150710B1.CXS,265,4303,0.061584941
150710B2.CXS,140,4303,0.03253544
150710F1.CXS,2,4303,0.000464792
150710F2.CXS,30,4303,0.00697188
150712B1.CXS,297,4412,0.06731641
150712B2.CXS,161,4412,0.036491387
150712F1.CXS,3,4412,0.000679964
150712F2.CXS,31,4412,0.007026292
150713B1.CXS,310,4462,0.069475571
150713B2.CXS,168,4462,0.037651277
150713F1.CXS,2,4462,0.000448229
150713F2.CXS,46,4462,0.010309278
150714B1.CXS,321,4451,0.072118625
150714B2.CXS,187,4451,0.042013031
150714F1.CXS,5,4451,0.001123343
150714F2.CXS,39,4451,0.008762076
150715B1.CXS,367,4451,0.082453381
150715B2.CXS,199,4451,0.044709054
150715F1.CXS,14,4451,0.003145361
150715F2.CXS,47,4451,0.010559425
150716B1.CXS,337,4427,0.076123786
150716B2.CXS,190,4427,0.042918455
150716F1.CXS,3,4427,0.00067766
150716F2.CXS,40,4427,0.009035464
150717B1.CXS,270,4029,0.067014147
150717B2.CXS,155,4029,0.038471085
150717F1.CXS,0,4029,0
150717F2.CXS,34,4029,0.008438819
150718B1.CXS,16,581,0.027538726
150718B2.CXS,0,581,0
150718F1.CXS,0,581,0
150718F2.CXS,0,581,0
150719B1.CXS,20,584,0.034246575
150719B2.CXS,0,584,0
150719F1.CXS,0,584,0
150719F2.CXS,0,584,0
150720B1.CXS,26,584,0.044520548
150720B2.CXS,0,584,0
150720F1.CXS,0,584,0
150720F2.CXS,1,584,0.001712329
150721B1.CXS,273,3783,0.072164948
150721B2.CXS,139,3783,0.036743325
150721F1.CXS,4,3783,0.001057362
150721F2.CXS,24,3783,0.006344171
150722B1.CXS,306,4455,0.068686869
150722B2.CXS,172,4455,0.038608305
150722F1.CXS,3,4455,0.000673401
150722F2.CXS,36,4455,0.008080808
150723B1.CXS,298,4444,0.067056706
150723B2.CXS,170,4444,0.038253825
150723F1.CXS,6,4444,0.001350135
150723F2.CXS,41,4444,0.009225923
150724B1.CXS,343,4440,0.077252252
150724B2.CXS,191,4440,0.043018018
150724F1.CXS,6,4440,0.001351351
150724F2.CXS,38,4440,0.008558559
150725B1.CXS,191,4411,0.043300839
150725B2.CXS,89,4411,0.020176831
150725F1.CXS,11,4411,0.002493766
150725F2.CXS,22,4411,0.004987531
150726B1.CXS,341,4446,0.076698156
150726B2.CXS,169,4446,0.038011696
150726F1.CXS,10,4446,0.002249213
150726F2.CXS,42,4446,0.009446694
150727B1.CXS,335,4448,0.075314748
150727B2.CXS,187,4448,0.042041367
150727F1.CXS,12,4448,0.002697842
150727F2.CXS,37,4448,0.008318345
150728B1.CXS,344,4461,0.077112755
150728B2.CXS,166,4461,0.037211388
150728F1.CXS,5,4461,0.001120825
150728F2.CXS,39,4461,0.008742434
150729B1.CXS,327,4451,0.073466637
150729B2.CXS,189,4451,0.042462368
150729F1.CXS,6,4451,0.001348012
150729F2.CXS,42,4451,0.009436082
150730B1.CXS,316,4445,0.071091114
150730B2.CXS,168,4445,0.037795276
150730F1.CXS,2,4445,0.000449944
150730F2.CXS,39,4445,0.008773903
150731B1.CXS,138,4408,0.031306715
150731B2.CXS,73,4408,0.016560799
150731F1.CXS,0,4408,0
150731F2.CXS,10,4408,0.002268603
150801B1.CXS,334,4439,0.075242172
150801B2.CXS,175,4439,0.039423294
150801F1.CXS,2,4439,0.000450552
150801F2.CXS,35,4439,0.007884659
150802B1.CXS,321,4448,0.072167266
150802B2.CXS,172,4448,0.038669065
150802F1.CXS,0,4448,0
150802F2.CXS,35,4448,0.007868705
150803B1.CXS,330,4393,0.075119508
150803B2.CXS,187,4393,0.042567721
150803F1.CXS,7,4393,0.001593444
150803F2.CXS,34,4393,0.007739586
150804B1.CXS,309,4445,0.06951631
150804B2.CXS,166,4445,0.037345332
150804F1.CXS,4,4445,0.000899888
150804F2.CXS,25,4445,0.005624297
150805B1.CXS,79,4403,0.017942312
150805B2.CXS,41,4403,0.009311833
150805F1.CXS,0,4403,0
150805F2.CXS,3,4403,0.000681354
150806B1.CXS,349,4462,0.078216047
150806B2.CXS,162,4462,0.036306589
150806F1.CXS,6,4462,0.001344688
150806F2.CXS,45,4462,0.010085164
150807B1.CXS,367,4374,0.083904893
150807B2.CXS,201,4374,0.045953361
150807F1.CXS,20,4374,0.004572474
150807F2.CXS,46,4374,0.01051669
150808B1.CXS,327,4399,0.074335076
150808B2.CXS,166,4399,0.037735849
150808F1.CXS,24,4399,0.005455785
150808F2.CXS,58,4399,0.013184815
150809B1.CXS,375,4320,0.086805556
150809B2.CXS,211,4320,0.048842593
150809F1.CXS,14,4320,0.003240741
150809F2.CXS,43,4320,0.009953704
150810B1.CXS,356,4375,0.081371429
150810B2.CXS,182,4375,0.0416
150810F1.CXS,15,4375,0.003428571
150810F2.CXS,46,4375,0.010514286
150811B1.CXS,334,4358,0.076640661
150811B2.CXS,171,4358,0.039238183
150811F1.CXS,4,4358,0.000917852
150811F2.CXS,37,4358,0.008490133
150812B1.CXS,116,4391,0.026417673
150812B2.CXS,59,4391,0.013436575
150812F1.CXS,1,4391,0.000227739
150812F2.CXS,11,4391,0.002505124
150813B1.CXS,320,4459,0.07176497
150813B2.CXS,172,4459,0.038573671
150813F1.CXS,3,4459,0.000672797
150813F2.CXS,39,4459,0.008746356
150814B1.CXS,304,4454,0.068253256
150814B2.CXS,179,4454,0.040188595
150814F1.CXS,2,4454,0.000449035
150814F2.CXS,34,4454,0.007633588
150815B1.CXS,223,4402,0.050658791
150815B2.CXS,108,4402,0.024534303
150815F1.CXS,1,4402,0.000227169
150815F2.CXS,18,4402,0.00408905
150816B1.CXS,323,4448,0.072616906
150816B2.CXS,179,4448,0.040242806
150816F1.CXS,7,4448,0.001573741
150816F2.CXS,45,4448,0.010116906
150817B1.CXS,236,4404,0.053587648
150817B2.CXS,125,4404,0.028383288
150817F1.CXS,5,4404,0.001135332
150817F2.CXS,22,4404,0.004995459
150818B1.CXS,297,4379,0.067823704
150818B2.CXS,172,4379,0.039278374
150818F1.CXS,5,4379,0.001141813
150818F2.CXS,32,4379,0.007307604
150819B1.CXS,323,4444,0.072682268
150819B2.CXS,181,4444,0.040729073
150819F1.CXS,4,4444,0.00090009
150819F2.CXS,50,4444,0.011251125
150820B1.CXS,363,4468,0.081244405
150820B2.CXS,183,4468,0.040957923
150820F1.CXS,3,4468,0.000671441
150820F2.CXS,35,4468,0.007833483
150821B1.CXS,341,4434,0.076905728
